carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
12348,merc, X-CLASS,2018,Automatic,3161,Diesel,260,31.4,3,39000
12349,skoda, Roomster,2013,Manual,21462,Petrol,145,49.6,1.2,6099
12350,skoda, Scala,2019,Semi-Auto,469,Diesel,145,54.3,1.6,17750
12351,ford, Edge,2018,Semi-Auto,8044,Diesel,145,47.9,2,27400
12352,toyota, Land Cruiser,2015,Semi-Auto,3790,Diesel,300,38.2,2.8,35695
12353,toyota, Prius,2016,Automatic,9320,Hybrid,0,94.1,1.8,19990
12354,ford, Galaxy,2019,Automatic,11112,Diesel,145,53.3,2,25999
12355,vw, Tiguan Allspace,2019,Semi-Auto,6000,Diesel,145,39.2,2,28490
12356,merc, S Class,2019,Automatic,6501,Diesel,145,52.3,3,58990
12357,skoda, Yeti,2016,Semi-Auto,23858,Petrol,125,51.4,1.2,10999
12358,bmw, 6 Series,2015,Automatic,72720,Diesel,160,49.6,3,16250
12359,ford, Edge,2019,Semi-Auto,22,Diesel,145,37.2,2,32000
12360,bmw, X6,2016,Semi-Auto,25684,Petrol,570,25.4,4.4,44160
12361,toyota, Hilux,2018,Manual,12298,Diesel,265,40.4,2.4,27950
12362,ford, Grand C-MAX,2015,Manual,47182,Diesel,30,64.2,1.5,8498
12363,merc, CLS Class,2017,Semi-Auto,21218,Diesel,150,56.5,2.1,22995
12364,skoda, Yeti,2016,Automatic,6000,Petrol,125,51.4,1.2,13995
12365,merc, V Class,2019,Automatic,3179,Diesel,145,36.2,2,46995
12366,merc, S Class,2019,Semi-Auto,7659,Diesel,145,52.3,3,46980
12367,ford, Edge,2018,Automatic,24230,Diesel,145,47.9,2,21810
12368,merc, CLS Class,2013,Automatic,56198,Diesel,200,46.3,3,14750
12369,ford, Galaxy,2019,Manual,5612,Diesel,145,55.4,2,27300
12370,bmw, Z4,2019,Semi-Auto,1561,Petrol,150,33.2,3,38850
12371,bmw, 7 Series,2014,Semi-Auto,74269,Diesel,165,50.4,3,18485
12372,toyota, Avensis,2017,Manual,37983,Diesel,145,67.3,1.6,11795
12373,vw, Amarok,2016,Automatic,58349,Diesel,260,35.3,2,16995
12374,hyundi, IX20,2013,Manual,50227,Petrol,150,45.6,1.4,5690
12375,vauxhall, Combo Life,2018,Manual,20203,Diesel,145,53.3,1.5,13380
12376,skoda, Rapid,2016,Manual,59997,Diesel,0,74.3,1.6,6680
12377,vw, Shuttle,2019,Semi-Auto,3757,Diesel,145,33.2,2,30900
12378,vauxhall, Combo Life,2019,Manual,14500,Petrol,145,42.2,1.2,13995
12379,vw, Arteon,2019,Automatic,3000,Petrol,145,32.8,2,32399
12380,hyundi, Santa Fe,2020,Semi-Auto,9,Diesel,145,39.2,2.2,37995
12381,bmw, X4,2019,Semi-Auto,14404,Diesel,150,42.8,2,33998
12382,skoda, Rapid,2016,Manual,37412,Diesel,0,67.3,1.6,8995
12383,bmw, M4,2019,Semi-Auto,13,Petrol,145,32.5,3,48940
12384,vw, Amarok,2016,Automatic,32990,Diesel,260,35.3,2,18850
12385,merc, S Class,2018,Automatic,2499,Petrol,145,34,4,79989
12386,vauxhall, Antara,2012,Manual,49000,Diesel,235,44.8,2.2,7495
12387,vw, Beetle,2015,Manual,50000,Diesel,30,61.4,2,10995
12388,merc, S Class,2017,Automatic,21000,Petrol,150,40.9,3,48990
12389,vauxhall, Combo Life,2019,Manual,1903,Petrol,145,42.2,1.2,13799
12390,bmw, X4,2019,Semi-Auto,8023,Petrol,145,26.9,3,40999
12391,merc, SLK,2013,Automatic,49284,Petrol,200,43.5,2,10857
12392,merc, S Class,2017,Automatic,31582,Diesel,150,50.4,3,28000
12393,hyundi, I40,2013,Automatic,60790,Diesel,205,47.1,1.7,6750
12394,hyundi, Santa Fe,2017,Semi-Auto,21891,Diesel,240,42.8,2.2,19750
12395,ford, KA,2014,Manual,28883,Petrol,30,57.7,1.2,4430
12396,merc, S Class,2019,Automatic,582,Hybrid,135,122.9,3,56499
12397,vauxhall, Combo Life,2019,Manual,9585,Petrol,145,42.2,1.2,14691
12398,skoda, Yeti,2014,Manual,41936,Diesel,205,48.7,2,9980
12399,vw, Arteon,2019,Automatic,3882,Petrol,145,47.1,2,27240
12400,ford, Galaxy,2016,Manual,40080,Diesel,125,56.5,2,18250
12401,hyundi, Santa Fe,2019,Semi-Auto,3837,Diesel,145,39.2,2.2,34495
12402,audi, RS5,2019,Automatic,9771,Petrol,145,29.7,2.9,54883
12403,vauxhall, Combo Life,2019,Manual,8987,Diesel,145,53.3,1.5,13798
12404,audi, A7,2017,Semi-Auto,34132,Diesel,30,62.8,3,21150
12405,ford, Grand C-MAX,2017,Manual,58111,Diesel,30,64.2,1.5,8691
12406,merc, M Class,2010,Automatic,92000,Diesel,555,32.5,3,9000
12407,skoda, Scala,2019,Semi-Auto,4587,Petrol,145,45.6,1.5,19990
12408,skoda, Rapid,2017,Manual,22199,Petrol,30,57.7,1.2,10800
12409,merc, S Class,2020,Semi-Auto,3999,Diesel,145,40.4,3,64980
12410,hyundi, I40,2015,Semi-Auto,36831,Diesel,125,56.5,1.7,10498
12411,ford, Grand Tourneo Connect,2016,Automatic,44785,Diesel,125,56.6,1.5,13500
12412,bmw, M4,2020,Automatic,5000,Petrol,145,34,3,53988
12413,ford, KA,2011,Manual,64304,Petrol,30,57.7,1.2,3000
12414,hyundi, I40,2016,Semi-Auto,29334,Diesel,125,56.5,1.7,11598
12415,vw, Beetle,2013,Manual,34803,Petrol,205,41.5,1.4,13189
12416,skoda, Rapid,2018,Manual,15258,Petrol,145,61.4,1,10895
12417,merc, V Class,2019,Automatic,2326,Diesel,145,45.6,2.2,47990
12418,bmw, X6,2020,Semi-Auto,5656,Diesel,150,33.2,3,67990
12419,merc, SLK,2015,Automatic,31576,Diesel,30,70.6,2.1,14800
12420,toyota, GT86,2019,Manual,489,Petrol,145,33.2,2,27950
12421,vw, Shuttle,2019,Semi-Auto,10000,Diesel,150,32.8,2,34950
12422,vw, Caravelle,2020,Automatic,1001,Diesel,145,33.6,2,47000
12423,toyota, Prius,2019,Automatic,8925,Hybrid,135,64.2,1.8,23690
12424,skoda, Scala,2019,Semi-Auto,95,Petrol,145,47.1,1,15985
12425,vw, Caravelle,2019,Automatic,7583,Diesel,145,32.8,2,39950
12426,audi, A8,2013,Automatic,43052,Diesel,235,44.1,3,16999
12427,merc, S Class,2015,Automatic,33462,Diesel,205,48.7,3,26578
12428,toyota, Hilux,2014,Manual,93334,Diesel,260,38.7,2.5,9694
12429,ford, KA,2009,Manual,43000,Petrol,30,55.4,1.2,3250
12430,ford, Grand Tourneo Connect,2019,Manual,3500,Diesel,145,61.4,1.5,19999
12431,merc, V Class,2017,Semi-Auto,16830,Diesel,235,44.8,2.2,35995
12432,skoda, Yeti,2011,Manual,93579,Diesel,200,46.3,2,5699
12433,hyundi, Santa Fe,2019,Semi-Auto,4890,Diesel,145,39.2,2.2,34495
12434,merc, CLS Class,2016,Semi-Auto,28415,Diesel,160,51.4,3,21490
12435,vauxhall, Combo Life,2018,Manual,18,Diesel,145,53.3,1.5,14377
12436,audi, A8,2018,Semi-Auto,6588,Diesel,145,48.7,3,38995
12437,ford, Grand C-MAX,2016,Manual,17621,Diesel,30,64.2,1.5,10099
12438,ford, Grand C-MAX,2018,Manual,13768,Petrol,145,47.1,1,13800
12439,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,24945
12440,skoda, Yeti,2017,Semi-Auto,11000,Petrol,125,51.4,1.2,14499
12441,bmw, X6,2016,Semi-Auto,26615,Diesel,200,44.8,3,32800
12442,toyota, PROACE VERSO,2020,Automatic,1255,Diesel,145,38.7,2,47990
12443,hyundi, IX35,2013,Manual,51400,Diesel,145,53.3,1.7,7996
12444,skoda, Rapid,2015,Semi-Auto,26357,Petrol,150,48.7,1.4,8500
12445,merc, CLS Class,2012,Automatic,66880,Diesel,200,46.3,3,12490
12446,hyundi, IX35,2015,Manual,49291,Diesel,150,53.3,1.7,8498
12447,hyundi, Santa Fe,2019,Semi-Auto,13675,Diesel,150,39.8,2.2,31390
12448,bmw, M2,2019,Semi-Auto,100,Petrol,145,29.1,3,47980
12449,ford, KA,2014,Manual,35000,Petrol,30,57.7,1.2,5480
12450,bmw, Z4,2020,Semi-Auto,13,Petrol,145,38.7,2,29490
12451,bmw, 7 Series,2019,Semi-Auto,7200,Diesel,150,42.2,3,46898
12452,ford, Edge,2019,Semi-Auto,1839,Diesel,145,37.2,2,31600
12453,toyota, Hilux,2018,Automatic,35041,Diesel,265,36.2,2.4,20998
12454,vw, Caravelle,2012,Semi-Auto,212000,Diesel,325,34.4,2,11995
12455,bmw, 7 Series,2019,Semi-Auto,2212,Diesel,145,42.2,3,45400
12456,vw, Tiguan Allspace,2020,Semi-Auto,5000,Diesel,145,38.7,2,34250
12457,skoda, Rapid,2017,Manual,24451,Diesel,145,74.3,1.6,9424
12458,vw, Amarok,2019,Automatic,8000,Diesel,260,33.6,3,35990
12459,merc, CLS Class,2016,Automatic,42651,Diesel,145,56.5,2.1,19383
12460,ford, KA,2014,Manual,51028,Petrol,30,57.7,1.2,4200
12461,vw, Scirocco,2015,Manual,46027,Diesel,20,55.4,2,11498
12462,hyundi, IX35,2014,Manual,31172,Diesel,145,53.3,1.7,9295
12463,skoda, Rapid,2017,Manual,37188,Diesel,145,67.3,1.6,8872
12464,vw, Arteon,2018,Manual,5317,Diesel,145,61.4,2,20899
12465,vw, Scirocco,2015,Manual,20076,Diesel,20,55.4,2,14591
12466,audi, A8,2018,Automatic,11300,Diesel,145,50.4,3,34399
12467,ford, Grand Tourneo Connect,2019,Manual,3500,Diesel,145,61.4,1.5,19999
12468,toyota, Avensis,2016,Manual,58260,Diesel,30,62.8,2,10995
12469,hyundi, Santa Fe,2018,Manual,7781,Diesel,145,47.1,2.2,20250
12470,bmw, 8 Series,2019,Semi-Auto,12,Diesel,150,39.8,3,57000
12471,merc, V Class,2020,Semi-Auto,2859,Diesel,145,36.2,2,43950
12472,ford, KA,2019,Manual,6000,Petrol,145,47.9,1.2,9000
12473,ford, Puma,2020,Manual,10,Petrol,145,50.4,1,21495
12474,ford, Grand Tourneo Connect,2019,Automatic,3942,Diesel,145,56.6,1.5,19500
12475,toyota, Prius,2008,Automatic,133107,Hybrid,10,65.7,1.5,3995
12476,vw, Shuttle,2018,Manual,24511,Diesel,150,47.1,2,18998
12477,ford, Puma,2020,Manual,1000,Petrol,150,49.6,1,22998
12478,bmw, 7 Series,2016,Automatic,8814,Petrol,300,35.3,4.4,35480
12479,hyundi, Santa Fe,2019,Automatic,100,Diesel,145,39.2,2.2,35985
12480,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.8,2.3,23495
12481,skoda, Scala,2019,Semi-Auto,5449,Petrol,150,45.6,1.5,15995
12482,hyundi, I40,2014,Manual,63458,Diesel,30,62.8,1.7,6895
12483,hyundi, Santa Fe,2017,Manual,30956,Diesel,200,47.1,2.2,17995
12484,vw, Beetle,2016,Manual,14382,Petrol,165,43.5,2,14980
12485,merc, CLS Class,2016,Semi-Auto,30496,Diesel,160,51.4,3,21998
12486,vauxhall, Combo Life,2019,Manual,6797,Diesel,145,53.3,1.5,14298
12487,toyota, Avensis,2014,Manual,58523,Diesel,30,61.4,2,7950
12488,vw, Scirocco,2015,Semi-Auto,79929,Diesel,125,53.3,2,11421
12489,ford, Grand C-MAX,2017,Manual,35853,Diesel,30,64.2,1.5,10498
12490,ford, Grand C-MAX,2016,Manual,19000,Petrol,30,54.3,1,11995
12491,toyota, IQ,2011,Automatic,30000,Petrol,20,58.9,1,5500
12492,vauxhall, Agila,2008,Manual,63000,Petrol,145,51.4,1.2,1999
12493,vw, Beetle,2013,Manual,38333,Petrol,235,37.2,2,10400
12494,merc, V Class,2019,Automatic,14227,Diesel,145,45.6,2.2,38949
12495,ford, Galaxy,2017,Manual,20747,Diesel,150,56.5,2,17799
12496,merc, GLS Class,2020,Semi-Auto,452,Diesel,145,30.4,3,71991
12497,ford, KA,2015,Manual,29444,Petrol,30,57.7,1.2,5995
12498,vauxhall, GTC,2017,Automatic,8596,Petrol,205,42.8,1.4,12298
12499,vw, Caravelle,2020,Semi-Auto,1000,Diesel,145,34,2,50395
12500,ford, Grand C-MAX,2013,Manual,58873,Diesel,125,60.1,1.6,6799
12501,hyundi, I40,2013,Manual,66300,Diesel,150,55.4,1.7,6495
12502,vw, Scirocco,2015,Manual,41001,Diesel,20,55.4,2,11998
12503,toyota, Hilux,2018,Manual,24775,Diesel,260,40.4,2.4,19298
12504,vauxhall, Combo Life,2019,Automatic,5278,Diesel,145,50.4,1.5,17995
12505,vw, CC,2014,Manual,72719,Diesel,30,60.1,2,7627
12506,skoda, Scala,2019,Semi-Auto,5052,Petrol,150,45.6,1.5,16990
12507,toyota, Verso,2017,Manual,23850,Diesel,145,62.8,1.6,12995
12508,merc, CLS Class,2016,Automatic,39200,Diesel,125,57.7,2.1,17990
12509,audi, RS4,2014,Manual,60000,Petrol,555,26.4,4.2,25975
12510,vw, Arteon,2018,Semi-Auto,20656,Petrol,145,47.1,2,20498
12511,hyundi, Santa Fe,2015,Semi-Auto,37854,Diesel,265,42.2,2.2,17290
12512,skoda, Scala,2019,Manual,451,Diesel,145,57.7,1.6,15485
12513,vw, Shuttle,2019,Manual,925,Diesel,145,37.7,2,23489
12514,hyundi, IX35,2014,Manual,37095,Diesel,145,53.3,1.7,9139
12515,toyota, Verso,2018,Semi-Auto,3252,Petrol,145,43.5,1.8,17995
12516,skoda, Rapid,2017,Manual,55115,Diesel,0,74.3,1.6,7450
12517,vw, Scirocco,2014,Manual,63617,Diesel,30,62.8,2,9650
12518,ford, Fusion,2006,Manual,69255,Petrol,200,43.5,1.4,2495
12519,toyota, Verso,2014,Manual,30437,Petrol,200,42.8,1.6,9491
12520,merc, S Class,2016,Semi-Auto,36121,Diesel,200,47.9,3,26498
12521,ford, Grand C-MAX,2017,Manual,12628,Diesel,30,64.2,1.5,12698
12522,toyota, Hilux,2019,Manual,6500,Diesel,265,40.4,2.4,18695
12523,vw, Beetle,2005,Manual,93839,Petrol,260,40.9,1.6,1495
12524,merc, CLS Class,2019,Semi-Auto,2798,Diesel,145,47.9,2.9,47899
12525,toyota, Verso,2016,Automatic,22703,Petrol,165,43.5,1.8,14995
12526,merc, CLA Class,2014,Manual,82580,Diesel,30,64.2,1.8,12795
12527,vw, Caravelle,2019,Semi-Auto,7034,Diesel,145,29.4,2,48990
12528,merc, CLA Class,2017,Manual,31875,Diesel,145,67.3,2.1,15500
12529,skoda, Yeti,2016,Automatic,21000,Petrol,125,51.4,1.2,10995
12530,merc, GL Class,2018,Automatic,14026,Diesel,145,56.5,2.1,20899
12531,ford, Grand C-MAX,2018,Manual,43496,Petrol,145,47.1,1,12298
12532,skoda, Scala,2019,Semi-Auto,4569,Petrol,145,45.6,1.5,17489
12533,ford, Galaxy,2014,Automatic,55632,Diesel,160,47.1,2,8000
12534,toyota, Prius,2016,Automatic,40794,Hybrid,0,85.6,1.8,17000
12535,bmw, M4,2020,Semi-Auto,2000,Petrol,145,32.5,3,51000
12536,vw, Caravelle,2019,Semi-Auto,3800,Diesel,145,33.6,2,41995
12537,ford, Galaxy,2018,Manual,31961,Diesel,145,56.5,2,18000
12538,hyundi, I40,2014,Manual,38406,Diesel,30,62.8,1.7,7600
12539,toyota, Land Cruiser,2020,Semi-Auto,200,Diesel,150,30.1,2.8,44995
12540,hyundi, IX20,2016,Manual,41691,Diesel,30,64.2,1.6,6995
12541,skoda, Kamiq,2019,Semi-Auto,1001,Petrol,145,45.6,1,20450
12542,ford, Galaxy,2013,Manual,54922,Diesel,260,41.5,2.2,11750
12543,ford, Tourneo Custom,2017,Manual,15000,Diesel,145,46.3,2,19990
12544,ford, Grand C-MAX,2018,Semi-Auto,1587,Diesel,150,51.4,1.5,15970
12545,ford, Edge,2017,Automatic,27146,Diesel,145,47.9,2,23899
12546,merc, CLK,2002,Automatic,98000,Petrol,325,24.6,5,3790
12547,bmw, X6,2013,Automatic,70650,Diesel,325,36.7,3,19795
12548,hyundi, Santa Fe,2017,Automatic,20599,Diesel,150,42.8,2.2,18999
12549,hyundi, I40,2017,Manual,21743,Diesel,145,65.7,1.7,11495
12550,toyota, Avensis,2016,Manual,61300,Diesel,20,67.3,1.6,9995
12551,vauxhall, Combo Life,2019,Manual,11200,Petrol,150,42.2,1.2,13498
12552,hyundi, IX20,2019,Manual,100,Petrol,145,37.2,1.6,14750
12553,merc, CLS Class,2018,Semi-Auto,5673,Diesel,145,48.7,2.9,33000
12554,hyundi, Santa Fe,2016,Automatic,51849,Diesel,235,42.2,2.2,15899
12555,vw, CC,2016,Automatic,74360,Diesel,125,56.5,2,11440
12556,hyundi, IX35,2012,Manual,64992,Petrol,205,41.5,1.6,5790
12557,merc, GLS Class,2017,Automatic,45239,Petrol,150,23,5.5,53000
12558,bmw, M3,2010,Manual,81000,Petrol,570,22.8,4,17650
12559,audi, RS6,2016,Semi-Auto,28639,Petrol,325,29.4,4,47992
12560,hyundi, Santa Fe,2015,Semi-Auto,38514,Diesel,265,42.2,2.2,16998
12561,merc, V Class,2019,Automatic,2020,Diesel,145,36.2,2,45394
12562,hyundi, Santa Fe,2019,Automatic,623,Diesel,145,42.8,2.2,32950
12563,skoda, Yeti,2011,Automatic,103986,Diesel,235,43.5,2,4249
12564,vw, Scirocco,2017,Semi-Auto,27597,Diesel,145,58.9,2,16490
12565,ford, Tourneo Custom,2017,Manual,36000,Diesel,145,44.8,2,20000
12566,audi, A7,2013,Automatic,71100,Diesel,235,44.1,3,17500
12567,bmw, i8,2018,Automatic,11278,Hybrid,135,134.5,1.5,57870
12568,audi, A8,2006,Automatic,104000,Diesel,325,33.6,3,5595
12569,merc, GL Class,2014,Automatic,53407,Diesel,325,35.3,3,27499
12570,hyundi, I800,2018,Automatic,33138,Diesel,150,28,2.5,14800
12571,vw, Caddy Maxi Life,2019,Semi-Auto,1581,Diesel,145,46.3,2,22788
12572,vauxhall, Combo Life,2018,Manual,12679,Diesel,145,53.3,1.5,12770
12573,merc, S Class,2009,Automatic,122000,Diesel,325,36.7,3,7724
12574,vw, Arteon,2019,Semi-Auto,4482,Diesel,145,44.1,2,26995
12575,bmw, X7,2020,Semi-Auto,5656,Diesel,150,31.4,3,77990
12576,bmw, X6,2019,Semi-Auto,3145,Petrol,145,26.4,3,68300
12577,audi, Q8,2019,Automatic,8787,Diesel,145,32.8,3,56996
12578,hyundi, Santa Fe,2016,Automatic,10317,Diesel,235,42.8,2.2,19495
12579,bmw, X6,2019,Automatic,4155,Diesel,145,44.8,3,40980
12580,vw, Scirocco,2016,Manual,14772,Petrol,125,52.3,1.4,13268
12581,merc, CLS Class,2016,Automatic,44753,Diesel,125,57.7,2.1,17500
12582,ford, Grand C-MAX,2016,Manual,29592,Diesel,30,64.2,1.5,9940
12583,toyota, Verso,2016,Manual,22691,Petrol,200,41.5,1.6,10500
12584,bmw, X6,2019,Automatic,3000,Petrol,145,26.4,3,64690
12585,skoda, Rapid,2017,Manual,20795,Petrol,20,57.7,1.2,8450
12586,toyota, Land Cruiser,2019,Automatic,6836,Diesel,145,30.1,2.8,49995
12587,ford, KA,2016,Manual,22543,Petrol,30,57.7,1.2,5990
12588,vauxhall, GTC,2015,Manual,36538,Petrol,160,47.1,1.4,8298
12589,bmw, i3,2017,Automatic,33021,Hybrid,0,470.8,0,18995
12590,vauxhall, GTC,2016,Manual,10337,Petrol,160,47.1,1.4,9549
12591,vw, Caravelle,2012,Automatic,45000,Diesel,325,34.4,2,21995
12592,ford, Tourneo Custom,2018,Manual,14292,Diesel,145,32.5,2,20000
12593,bmw, Z4,2020,Semi-Auto,10,Petrol,150,38.7,2,31895
12594,merc, SLK,2013,Automatic,35116,Diesel,145,56.5,2.1,10699
12595,merc, S Class,2018,Semi-Auto,6623,Petrol,150,34,4,79995
12596,vw, Jetta,2016,Semi-Auto,39836,Diesel,30,62.8,2,11795
12597,ford, Grand C-MAX,2016,Manual,59478,Petrol,30,54.3,1,9351
12598,bmw, X4,2017,Automatic,44397,Diesel,200,47.1,3,24100
12599,ford, Edge,2016,Manual,28366,Diesel,160,48.7,2,17500
12600,merc, SLK,2011,Automatic,40000,Petrol,200,43.5,1.8,10995
12601,bmw, X7,2019,Semi-Auto,9200,Diesel,145,31.4,3,74990
12602,skoda, Yeti,2016,Automatic,19100,Petrol,125,51.4,1.2,13495
12603,vw, Arteon,2019,Semi-Auto,6095,Petrol,150,47.1,2,26999
12604,vw, Amarok,2018,Automatic,29771,Diesel,260,36.2,3,26990
12605,merc, GL Class,2015,Automatic,61289,Diesel,330,35.3,3,28700
12606,toyota, Supra,2019,Semi-Auto,3000,Petrol,145,34.5,3,49990
12607,toyota, Prius,2018,Automatic,31786,Hybrid,135,235,1.8,22890
12608,merc, V Class,2019,Automatic,4362,Diesel,145,45.6,2.2,44410
12609,ford, Tourneo Custom,2019,Automatic,2000,Diesel,145,32.1,2,26500
12610,ford, Galaxy,2017,Manual,24805,Diesel,125,56.5,2,17650
12611,vw, Scirocco,2017,Semi-Auto,24331,Petrol,145,44.1,2,15652
12612,audi, Q8,2019,Automatic,10200,Diesel,145,33.6,3,48022
12613,hyundi, IX35,2015,Manual,40096,Diesel,145,54.3,1.7,8991
12614,ford, Grand C-MAX,2016,Manual,16271,Diesel,30,64.2,1.5,10490
12615,bmw, X4,2019,Semi-Auto,3098,Diesel,150,42.8,2,35990
12616,toyota, GT86,2017,Manual,14345,Petrol,150,36.2,2,17000
12617,toyota, GT86,2019,Semi-Auto,913,Petrol,145,32.8,2,23998
12618,merc, CLS Class,2016,Semi-Auto,39972,Diesel,125,57.7,2.1,19113
12619,bmw, X4,2019,Semi-Auto,2316,Diesel,145,42.8,2,38182
12620,audi, A7,2020,Semi-Auto,6150,Diesel,145,38.7,3,42995
12621,toyota, Land Cruiser,2017,Semi-Auto,10023,Diesel,145,38.2,2.8,39995
12622,hyundi, IX20,2014,Manual,19898,Petrol,125,50.4,1.4,7489
12623,ford, Galaxy,2016,Manual,6906,Diesel,125,56.5,2,21499
12624,hyundi, IX20,2016,Automatic,13302,Petrol,160,43.5,1.6,8991
12625,audi, A8,2017,Automatic,16975,Petrol,555,28.2,4,43990
12626,merc, CLA Class,2017,Automatic,53159,Diesel,125,58.9,2.1,17590
12627,bmw, 7 Series,2017,Semi-Auto,6431,Diesel,145,54.3,3,33682
12628,hyundi, IX20,2017,Manual,20634,Petrol,125,50.4,1.4,9795
12629,ford, Grand C-MAX,2016,Manual,11969,Diesel,30,64.2,1.5,10000
12630,audi, S3,2015,Semi-Auto,46965,Petrol,205,40.9,2,19000
12631,bmw, M4,2020,Semi-Auto,99,Petrol,145,34,3,48630
12632,hyundi, Getz,2008,Manual,67000,Petrol,125,51.4,1.1,1695
12633,merc, GL Class,2015,Automatic,39775,Diesel,125,55.4,2.1,15999
12634,vw, Caravelle,2019,Semi-Auto,5434,Diesel,145,33.6,2,42999
12635,audi, R8,2019,Automatic,6954,Petrol,145,21.6,5.2,109990
12636,ford, Grand C-MAX,2016,Manual,39460,Diesel,30,64.2,1.5,9998
12637,ford, Grand C-MAX,2017,Manual,29886,Diesel,30,64.2,1.5,10698
12638,skoda, Rapid,2018,Manual,26311,Petrol,150,61.4,1,10185
12639,hyundi, IX20,2017,Manual,9870,Petrol,125,50.4,1.4,8499
12640,ford, Grand Tourneo Connect,2015,Manual,54429,Diesel,125,58.9,1.6,10499
12641,bmw, 6 Series,2015,Automatic,25757,Diesel,160,49.6,3,21298
12642,ford, Galaxy,2017,Manual,35369,Diesel,125,56.5,2,17999
12643,vauxhall, Zafira Tourer,2016,Manual,22983,Petrol,200,42.2,1.4,9950
12644,toyota, Hilux,2016,Manual,51840,Diesel,260,38.7,2.5,11292
12645,bmw, Z4,2020,Semi-Auto,100,Petrol,145,33.2,3,38950
12646,vw, Scirocco,2017,Automatic,34203,Diesel,145,62.8,2,17000
12647,toyota, Land Cruiser,2017,Semi-Auto,30071,Diesel,300,38.2,2.8,31495
12648,hyundi, Santa Fe,2017,Manual,30131,Diesel,150,47.1,2.2,17500
12649,hyundi, I40,2015,Manual,31979,Diesel,30,65.7,1.7,8700
12650,vauxhall, Agila,2013,Automatic,31090,Petrol,145,49.6,1.2,5990
12651,vw, Caravelle,2019,Automatic,2071,Diesel,145,33.6,2,47988
12652,merc, CLS Class,2017,Semi-Auto,34567,Diesel,145,51.4,3,21950
12653,skoda, Yeti,2013,Manual,67235,Diesel,200,47.1,2,6688
12654,toyota, Prius,2019,Automatic,8000,Hybrid,135,62.8,1.8,25650
12655,skoda, Kamiq,2019,Automatic,3610,Diesel,145,52.3,1.6,21995
12656,bmw, M4,2020,Semi-Auto,5,Petrol,145,34,3,59995
12657,audi, RS6,2014,Automatic,58000,Petrol,555,28.8,4,38444
12658,ford, Grand C-MAX,2015,Manual,64000,Diesel,30,64.2,1.5,7999
12659,vw, California,2019,Automatic,10288,Diesel,260,33.2,2,57991
12660,merc, SLK,2001,Automatic,42087,Petrol,325,30,2.3,4490
12661,merc, V Class,2019,Automatic,18603,Diesel,145,48.7,2.1,20750
12662,audi, A7,2018,Automatic,19132,Petrol,150,39.8,3,38880
12663,merc, GL Class,2015,Automatic,39518,Diesel,125,56.5,2.1,17375
12664,hyundi, Santa Fe,2017,Manual,41109,Diesel,200,47.1,2.2,18670
12665,merc, V Class,2018,Manual,27222,Diesel,145,46.3,2.1,19998
12666,hyundi, IX20,2015,Manual,29731,Petrol,125,50.4,1.4,6890
12667,vw, CC,2017,Automatic,27000,Diesel,125,58.9,2,14000
12668,bmw, 6 Series,2016,Semi-Auto,29403,Petrol,260,35.8,3,26420
12669,bmw, M4,2019,Semi-Auto,4500,Petrol,150,32.5,3,46950
12670,merc, GL Class,2016,Automatic,14253,Diesel,325,36.2,3,35371
12671,toyota, Prius,2017,Automatic,36000,Hybrid,0,68.9,1.8,19995
12672,vw, Arteon,2019,Manual,100,Diesel,145,52.3,2,24450
12673,hyundi, I40,2016,Manual,31731,Diesel,30,65.7,1.7,11180
12674,vw, Beetle,2015,Manual,37944,Diesel,145,55.4,2,11000
12675,skoda, Scala,2019,Semi-Auto,2000,Petrol,150,47.1,1,15995
12676,bmw, X6,2016,Semi-Auto,31585,Diesel,200,47.1,3,28950
12677,ford, KA,2008,Manual,50990,Petrol,160,45.6,1.3,1895
12678,vw, Caravelle,2019,Automatic,947,Diesel,145,32.8,2,49996
12679,ford, Grand Tourneo Connect,2016,Manual,30000,Diesel,125,61.4,1.5,13995
12680,merc, M Class,2013,Automatic,27932,Diesel,200,44.8,2.1,18999
12681,ford, Puma,2020,Manual,2548,Petrol,150,50.4,1,20890
12682,hyundi, Santa Fe,2017,Semi-Auto,35406,Diesel,235,42.8,2.2,19770
12683,bmw, Z4,2015,Semi-Auto,15768,Petrol,330,30.1,3,22895
12684,merc, GLS Class,2019,Automatic,11663,Diesel,145,37.2,3,47980
12685,audi, A8,2018,Semi-Auto,5538,Diesel,145,50.4,3,35866
12686,bmw, Z4,2019,Semi-Auto,4586,Petrol,150,33.2,3,35995
12687,toyota, Prius,2013,Automatic,80000,Hybrid,0,70.6,1.8,8988
12688,vauxhall, GTC,2016,Manual,26342,Petrol,160,47.1,1.4,7190
12689,ford, Galaxy,2018,Semi-Auto,32340,Diesel,150,52.3,2,19000
12690,vauxhall, Combo Life,2019,Manual,3050,Diesel,145,50.4,1.5,16490
12691,merc, V Class,2019,Semi-Auto,1998,Diesel,145,37.7,2,42980
12692,bmw, M4,2018,Semi-Auto,8725,Petrol,145,33.6,3,53999
12693,audi, RS5,2018,Automatic,13121,Petrol,145,32.5,2.9,42000
